State_Name,Crop_Type,Crop,N,P,K,pH,rainfall,temperature,Area_in_hectares,Production_in_tons
andhra pradesh,rabi,maize,80,40,20,5.5,288.3,25.46,1000.0,4000.0
andhra pradesh,rabi,maize,80,40,20,5.64,288.3,25.46,6000.0,48000.0
andhra pradesh,rabi,ragi,50,40,20,5.66,288.3,25.46,1410.0,2314.0
andhra pradesh,rabi,maize,80,40,20,5.62,288.3,25.46,27468.0,196561.0
andhra pradesh,rabi,horsegram,20,60,20,6.08,288.3,25.46,376.0,190.0
andhra pradesh,rabi,maize,80,40,20,5.52,288.3,25.46,13000.0,102000.0
andhra pradesh,rabi,rice,80,40,40,5.62,288.3,25.46,94000.0,355000.0
andhra pradesh,kharif,cotton,120,40,20,5.32,654.34,29.26666666666667,29000.0,48000.0
andhra pradesh,kharif,jowar,80,40,40,5.42,654.34,29.26666666666667,5000.0,17000.0
andhra pradesh,kharif,maize,80,40,20,5.68,654.34,29.26666666666667,18000.0,104000.0
andhra pradesh,whole year,sweetpotato,90,20,120,4.94,1037.32,28.081818181818186,38.0,410.0
andhra pradesh,kharif,moong,20,40,20,5.34,654.34,29.26666666666667,9000.0,6000.0
andhra pradesh,kharif,onion,120,60,65,6.08,654.34,29.26666666666667,14000.0,248000.0
andhra pradesh,kharif,rice,80,40,40,5.46,654.34,29.26666666666667,90000.0,332000.0
andhra pradesh,kharif,rice,80,40,40,5.64,654.34,29.26666666666667,261000.0,944000.0
andhra pradesh,kharif,sunflower,50,60,30,5.62,654.34,29.26666666666667,72000.0,44000.0
andhra pradesh,rabi,onion,120,60,65,6.0,288.3,25.46,2000.0,37000.0
andhra pradesh,rabi,rice,80,40,40,5.54,288.3,25.46,19000.0,51000.0
andhra pradesh,rabi,sunflower,50,60,30,5.52,288.3,25.46,85000.0,90000.0
andhra pradesh,kharif,cotton,120,40,20,5.48,654.34,29.26666666666667,24000.0,71000.0
andhra pradesh,whole year,sunflower,50,60,30,5.64,1037.32,28.081818181818186,39.0,32.0
andhra pradesh,whole year,cashewnuts,70,40,60,5.9,1037.32,28.081818181818186,11686.0,3083.0
andhra pradesh,whole year,banana,100,75,50,6.38,1037.32,28.081818181818186,5137.0,103233.0
andhra pradesh,whole year,arecanut,100,40,140,5.82,1037.32,28.081818181818186,10.0,7.0
andhra pradesh,rabi,sesamum,30,15,30,6.6,288.3,25.46,1523.0,442.0
andhra pradesh,rabi,jowar,80,40,40,5.52,288.3,25.46,63000.0,135000.0
andhra pradesh,rabi,jowar,80,40,40,5.5,288.3,25.46,212.0,457.0
andhra pradesh,kharif,moong,20,40,20,5.52,654.34,29.26666666666667,11000.0,7000.0
andhra pradesh,kharif,maize,80,40,20,5.38,654.34,29.26666666666667,4000.0,23000.0
andhra pradesh,kharif,sesamum,30,15,30,6.34,654.34,29.26666666666667,27.0,7.0
andhra pradesh,kharif,rice,80,40,40,5.52,654.34,29.26666666666667,245236.0,682001.0
andhra pradesh,kharif,moong,20,40,20,5.6,654.34,29.26666666666667,109.0,42.0
andhra pradesh,kharif,maize,80,40,20,5.62,654.34,29.26666666666667,2985.0,8185.0
andhra pradesh,kharif,jowar,80,40,40,5.6,654.34,29.26666666666667,174.0,129.0
andhra pradesh,rabi,moong,20,40,20,5.56,288.3,25.46,2000.0,1000.0
andhra pradesh,rabi,rice,80,40,40,5.68,288.3,25.46,24000.0,85000.0
andhra pradesh,kharif,cotton,120,40,20,5.54,654.34,29.26666666666667,9000.0,14000.0
andhra pradesh,kharif,jowar,80,40,40,5.66,654.34,29.26666666666667,1000.0,2000.0
andhra pradesh,whole year,tapioca,50,50,50,5.5,1037.32,28.081818181818186,69.0,732.0
andhra pradesh,kharif,onion,120,60,65,6.16,654.34,29.26666666666667,2000.0,8000.0
andhra pradesh,kharif,sunflower,50,60,30,5.36,654.34,29.26666666666667,6000.0,7000.0
andhra pradesh,kharif,horsegram,20,60,20,6.18,654.34,29.26666666666667,91.0,39.0
andhra pradesh,kharif,cotton,120,40,20,5.42,654.34,29.26666666666667,4370.0,13444.0
andhra pradesh,rabi,jowar,80,40,40,5.54,288.3,25.46,5000.0,6000.0
andhra pradesh,whole year,turmeric,25,60,100,5.08,1037.32,28.081818181818186,155.0,911.0
andhra pradesh,rabi,rice,80,40,40,5.5,288.3,25.46,17000.0,45000.0
andhra pradesh,rabi,sesamum,30,15,30,6.44,288.3,25.46,3000.0,1000.0
andhra pradesh,rabi,sunflower,50,60,30,5.36,288.3,25.46,60000.0,70000.0
andhra pradesh,kharif,cotton,120,40,20,5.38,654.34,29.26666666666667,35000.0,115000.0
andhra pradesh,kharif,rice,80,40,40,5.68,654.34,29.26666666666667,45000.0,139000.0
andhra pradesh,rabi,rice,80,40,40,5.66,288.3,25.46,3000.0,6000.0
andhra pradesh,kharif,sesamum,30,15,30,6.56,654.34,29.26666666666667,20.0,5.0
andhra pradesh,kharif,cotton,120,40,20,5.42,654.34,29.26666666666667,7000.0,7000.0
andhra pradesh,rabi,ragi,50,40,20,5.64,288.3,25.46,1.0,2.0
andhra pradesh,rabi,moong,20,40,20,5.64,288.3,25.46,2381.0,979.0
andhra pradesh,rabi,maize,80,40,20,5.46,288.3,25.46,2301.0,11139.0
andhra pradesh,rabi,jowar,80,40,40,5.6,288.3,25.46,93.0,24.0
andhra pradesh,rabi,horsegram,20,60,20,5.82,288.3,25.46,586.0,213.0
andhra pradesh,kharif,sesamum,30,15,30,6.42,654.34,29.26666666666667,2644.0,637.0
andhra pradesh,kharif,rice,80,40,40,5.36,654.34,29.26666666666667,278415.0,834490.0
andhra pradesh,kharif,moong,20,40,20,5.54,654.34,29.26666666666667,24856.0,17648.0
andhra pradesh,kharif,maize,80,40,20,5.42,654.34,29.26666666666667,5147.0,14623.0
andhra pradesh,kharif,cotton,120,40,20,5.68,654.34,29.26666666666667,31696.0,52392.0
andhra pradesh,rabi,rapeseed,50,40,20,4.92,288.3,25.46,13.0,2.0
andhra pradesh,whole year,onion,120,60,65,6.02,1037.32,28.081818181818186,4618.0,41792.0
andhra pradesh,rabi,sesamum,30,15,30,6.36,288.3,25.46,4267.0,981.0
andhra pradesh,rabi,rice,80,40,40,5.34,288.3,25.46,6828.0,12921.0
andhra pradesh,rabi,rapeseed,50,40,20,4.98,288.3,25.46,14.0,3.0
andhra pradesh,rabi,ragi,50,40,20,5.64,288.3,25.46,948.0,1814.0
andhra pradesh,rabi,moong,20,40,20,5.5,288.3,25.46,257.0,66.0
andhra pradesh,rabi,maize,80,40,20,5.66,288.3,25.46,11.0,53.0
andhra pradesh,rabi,jowar,80,40,40,5.5,288.3,25.46,5374.0,5481.0
andhra pradesh,rabi,horsegram,20,60,20,5.86,288.3,25.46,199.0,61.0
andhra pradesh,kharif,sunflower,50,60,30,5.62,654.34,29.26666666666667,46967.0,29642.0
andhra pradesh,kharif,sesamum,30,15,30,6.68,654.34,29.26666666666667,480.0,116.0
andhra pradesh,rabi,wheat,60,30,30,6.3,288.3,25.46,163.0,109.0
andhra pradesh,rabi,rice,80,40,40,5.58,288.3,25.46,127888.0,457596.0
andhra pradesh,rabi,sesamum,30,15,30,6.34,288.3,25.46,320.0,74.0
andhra pradesh,whole year,onion,120,60,65,5.84,1037.32,28.081818181818186,105.0,1735.0
andhra pradesh,kharif,ragi,50,40,20,5.6,654.34,29.26666666666667,270.0,281.0
andhra pradesh,kharif,moong,20,40,20,5.36,654.34,29.26666666666667,12857.0,9128.0
andhra pradesh,kharif,maize,80,40,20,5.36,654.34,29.26666666666667,7137.0,29383.0
andhra pradesh,kharif,jowar,80,40,40,5.54,654.34,29.26666666666667,2485.0,634.0
andhra pradesh,kharif,horsegram,20,60,20,5.9,654.34,29.26666666666667,37.0,17.0
andhra pradesh,kharif,cotton,120,40,20,5.44,654.34,29.26666666666667,41514.0,45665.0
andhra pradesh,whole year,onion,120,60,65,6.04,1037.32,28.081818181818186,10678.0,156507.0
andhra pradesh,rabi,wheat,60,30,30,7.0,288.3,25.46,789.0,529.0
andhra pradesh,rabi,sesamum,30,15,30,6.64,288.3,25.46,361.0,83.0
andhra pradesh,rabi,rice,80,40,40,5.58,288.3,25.46,12430.0,35695.0
andhra pradesh,rabi,rapeseed,50,40,20,4.9,288.3,25.46,1968.0,470.0
andhra pradesh,rabi,moong,20,40,20,5.68,288.3,25.46,400.0,103.0
andhra pradesh,rabi,maize,80,40,20,5.6,288.3,25.46,134.0,649.0
andhra pradesh,rabi,jowar,80,40,40,5.44,288.3,25.46,105751.0,99194.0
andhra pradesh,rabi,horsegram,20,60,20,5.86,288.3,25.46,1620.0,494.0
andhra pradesh,kharif,sesamum,30,15,30,6.6,654.34,29.26666666666667,402.0,97.0
andhra pradesh,kharif,rice,80,40,40,5.42,654.34,29.26666666666667,81640.0,225431.0
andhra pradesh,kharif,ragi,50,40,20,5.4,654.34,29.26666666666667,73.0,87.0
andhra pradesh,kharif,moong,20,40,20,5.64,654.34,29.26666666666667,6972.0,4950.0
andhra pradesh,kharif,maize,80,40,20,5.48,654.34,29.26666666666667,669.0,1901.0
andhra pradesh,kharif,jowar,80,40,40,5.5,654.34,29.26666666666667,12603.0,7952.0
andhra pradesh,kharif,horsegram,20,60,20,6.12,654.34,29.26666666666667,15.0,7.0
andhra pradesh,kharif,cotton,120,40,20,5.66,654.34,29.26666666666667,106402.0,118294.0
andhra pradesh,kharif,rice,80,40,40,5.68,654.34,29.26666666666667,54783.0,134484.0
andhra pradesh,kharif,rice,80,40,40,5.46,654.34,29.26666666666667,70189.0,190583.0
andhra pradesh,kharif,ragi,50,40,20,5.6,654.34,29.26666666666667,64.0,76.0
andhra pradesh,kharif,maize,80,40,20,5.32,654.34,29.26666666666667,104.0,295.0
andhra pradesh,kharif,sunflower,50,60,30,5.62,654.34,29.26666666666667,10.0,6.0
andhra pradesh,kharif,sesamum,30,15,30,6.36,654.34,29.26666666666667,2931.0,747.0
andhra pradesh,kharif,rice,80,40,40,5.36,654.34,29.26666666666667,244655.0,628606.0
andhra pradesh,kharif,ragi,50,40,20,5.34,654.34,29.26666666666667,430.0,448.0
andhra pradesh,kharif,moong,20,40,20,5.32,654.34,29.26666666666667,141.0,100.0
andhra pradesh,kharif,maize,80,40,20,5.48,654.34,29.26666666666667,1522.0,4324.0
andhra pradesh,kharif,jowar,80,40,40,5.54,654.34,29.26666666666667,701.0,179.0
andhra pradesh,kharif,horsegram,20,60,20,6.1,654.34,29.26666666666667,23.0,11.0
andhra pradesh,kharif,cotton,120,40,20,5.6,654.34,29.26666666666667,4410.0,7289.0
andhra pradesh,whole year,onion,120,60,65,5.98,1037.32,28.081818181818186,548.0,8149.0
andhra pradesh,rabi,horsegram,20,60,20,6.08,288.3,25.46,1782.0,1385.0
andhra pradesh,rabi,sesamum,30,15,30,6.34,288.3,25.46,587.0,135.0
andhra pradesh,rabi,ragi,50,40,20,5.52,288.3,25.46,1354.0,1887.0
andhra pradesh,rabi,moong,20,40,20,5.68,288.3,25.46,85.0,23.0
andhra pradesh,rabi,maize,80,40,20,5.5,288.3,25.46,67.0,324.0
andhra pradesh,rabi,jowar,80,40,40,5.34,288.3,25.46,39.0,40.0
andhra pradesh,rabi,horsegram,20,60,20,5.82,288.3,25.46,2034.0,620.0
andhra pradesh,kharif,sunflower,50,60,30,5.58,654.34,29.26666666666667,1207.0,700.0
andhra pradesh,kharif,sesamum,30,15,30,6.42,654.34,29.26666666666667,484.0,117.0
andhra pradesh,kharif,rice,80,40,40,5.68,654.34,29.26666666666667,37542.0,75477.0
andhra pradesh,kharif,ragi,50,40,20,5.34,654.34,29.26666666666667,8199.0,5666.0
andhra pradesh,kharif,moong,20,40,20,5.64,654.34,29.26666666666667,159.0,113.0
andhra pradesh,rabi,rice,80,40,40,5.4,288.3,25.46,37489.0,76800.0
andhra pradesh,rabi,jowar,80,40,40,5.32,288.3,25.46,50.0,20.0
andhra pradesh,rabi,maize,80,40,20,5.34,288.3,25.46,4266.0,20652.0
andhra pradesh,rabi,moong,20,40,20,5.52,288.3,25.46,62777.0,13183.0
andhra pradesh,kharif,jowar,80,40,40,5.46,654.34,29.26666666666667,7866.0,6293.0
andhra pradesh,kharif,horsegram,20,60,20,5.96,654.34,29.26666666666667,387.0,178.0
andhra pradesh,kharif,cotton,120,40,20,5.54,654.34,29.26666666666667,25038.0,27836.0
andhra pradesh,whole year,onion,120,60,65,6.1,1037.32,28.081818181818186,1593.0,23110.0
andhra pradesh,rabi,sesamum,30,15,30,6.4,288.3,25.46,1545.0,355.0
andhra pradesh,rabi,rice,80,40,40,5.66,288.3,25.46,14822.0,53167.0
andhra pradesh,rabi,rapeseed,50,40,20,4.84,288.3,25.46,850.0,151.0
andhra pradesh,rabi,ragi,50,40,20,5.46,288.3,25.46,10.0,17.0
andhra pradesh,rabi,moong,20,40,20,5.66,288.3,25.46,3684.0,950.0
andhra pradesh,rabi,maize,80,40,20,5.42,288.3,25.46,3755.0,18178.0
andhra pradesh,rabi,jowar,80,40,40,5.4,288.3,25.46,940.0,374.0
andhra pradesh,kharif,sunflower,50,60,30,5.4,654.34,29.26666666666667,23.0,8.0
andhra pradesh,kharif,sesamum,30,15,30,6.32,654.34,29.26666666666667,12093.0,5672.0
andhra pradesh,kharif,rice,80,40,40,5.5,654.34,29.26666666666667,302886.0,969414.0
andhra pradesh,kharif,moong,20,40,20,5.42,654.34,29.26666666666667,12144.0,8622.0
andhra pradesh,kharif,maize,80,40,20,5.46,654.34,29.26666666666667,3853.0,10946.0
andhra pradesh,kharif,jowar,80,40,40,5.34,654.34,29.26666666666667,262.0,67.0
andhra pradesh,kharif,cotton,120,40,20,5.62,654.34,29.26666666666667,139425.0,252605.0
andhra pradesh,whole year,onion,120,60,65,6.12,1037.32,28.081818181818186,252.0,4118.0
andhra pradesh,rabi,sesamum,30,15,30,6.5,288.3,25.46,1428.0,284.0
andhra pradesh,rabi,rice,80,40,40,5.4,288.3,25.46,161551.0,645162.0
andhra pradesh,rabi,rapeseed,50,40,20,5.1,288.3,25.46,3.0,1.0
andhra pradesh,rabi,ragi,50,40,20,5.68,288.3,25.46,103.0,180.0
andhra pradesh,kharif,moong,20,40,20,5.58,654.34,29.26666666666667,370.0,263.0
andhra pradesh,rabi,sunflower,50,60,30,5.58,288.3,25.46,1000.0,2000.0
andhra pradesh,kharif,sesamum,30,15,30,6.38,654.34,29.26666666666667,9399.0,235.0
andhra pradesh,rabi,horsegram,20,60,20,6.18,288.3,25.46,1417.0,456.0
andhra pradesh,kharif,maize,80,40,20,5.58,654.34,29.26666666666667,927.0,2634.0
andhra pradesh,kharif,jowar,80,40,40,5.42,654.34,29.26666666666667,321.0,82.0
andhra pradesh,kharif,horsegram,20,60,20,6.06,654.34,29.26666666666667,33.0,15.0
andhra pradesh,kharif,cotton,120,40,20,5.54,654.34,29.26666666666667,1546.0,2555.0
andhra pradesh,whole year,onion,120,60,65,5.96,1037.32,28.081818181818186,555.0,9081.0
andhra pradesh,rabi,sesamum,30,15,30,6.52,288.3,25.46,4462.0,1151.0
andhra pradesh,rabi,rice,80,40,40,5.66,288.3,25.46,1985.0,6943.0
andhra pradesh,rabi,ragi,50,40,20,5.44,288.3,25.46,2265.0,4129.0
andhra pradesh,rabi,moong,20,40,20,5.32,288.3,25.46,19456.0,6323.0
andhra pradesh,rabi,maize,80,40,20,5.32,288.3,25.46,2217.0,10732.0
andhra pradesh,kharif,moong,20,40,20,5.44,654.34,29.26666666666667,169.0,120.0
andhra pradesh,rabi,jowar,80,40,40,5.56,288.3,25.46,34.0,14.0
andhra pradesh,kharif,sesamum,30,15,30,6.5,654.34,29.26666666666667,17449.0,2408.0
andhra pradesh,kharif,rice,80,40,40,5.42,654.34,29.26666666666667,132185.0,250846.0
andhra pradesh,kharif,ragi,50,40,20,5.4,654.34,29.26666666666667,8439.0,9342.0
andhra pradesh,kharif,moong,20,40,20,5.36,654.34,29.26666666666667,379.0,269.0
andhra pradesh,kharif,maize,80,40,20,5.36,654.34,29.26666666666667,908.0,2580.0
andhra pradesh,kharif,jowar,80,40,40,5.38,654.34,29.26666666666667,361.0,92.0
andhra pradesh,kharif,cotton,120,40,20,5.48,654.34,29.26666666666667,10494.0,17346.0
andhra pradesh,whole year,onion,120,60,65,6.08,1037.32,28.081818181818186,440.0,7224.0
andhra pradesh,rabi,sesamum,30,15,30,6.32,288.3,25.46,3937.0,1012.0
andhra pradesh,rabi,rice,80,40,40,5.38,288.3,25.46,3053.0,10836.0
andhra pradesh,rabi,horsegram,20,60,20,5.84,288.3,25.46,35591.0,13560.0
andhra pradesh,kharif,rice,80,40,40,5.58,654.34,29.26666666666667,267083.0,685440.0
andhra pradesh,rabi,moong,20,40,20,5.56,288.3,25.46,33388.0,15559.0
andhra pradesh,kharif,sunflower,50,60,30,5.54,654.34,29.26666666666667,119.0,105.0
andhra pradesh,kharif,maize,80,40,20,5.5,654.34,29.26666666666667,4000.0,15000.0
andhra pradesh,kharif,moong,20,40,20,5.36,654.34,29.26666666666667,1000.0,1000.0
andhra pradesh,kharif,ragi,50,40,20,5.4,654.34,29.26666666666667,3000.0,4000.0
andhra pradesh,kharif,rice,80,40,40,5.46,654.34,29.26666666666667,124000.0,362000.0
andhra pradesh,kharif,sesamum,30,15,30,6.42,654.34,29.26666666666667,25000.0,2000.0
andhra pradesh,rabi,horsegram,20,60,20,5.94,288.3,25.46,17000.0,8000.0
andhra pradesh,rabi,maize,80,40,20,5.32,288.3,25.46,7000.0,30000.0
andhra pradesh,rabi,moong,20,40,20,5.66,288.3,25.46,19000.0,6000.0
andhra pradesh,rabi,ragi,50,40,20,5.34,288.3,25.46,2000.0,2000.0
andhra pradesh,rabi,rice,80,40,40,5.46,288.3,25.46,3000.0,7000.0
andhra pradesh,rabi,sesamum,30,15,30,6.6,288.3,25.46,5000.0,1000.0
andhra pradesh,kharif,cotton,120,40,20,5.34,654.34,29.26666666666667,5000.0,18000.0
andhra pradesh,kharif,maize,80,40,20,5.38,654.34,29.26666666666667,2000.0,18000.0
andhra pradesh,kharif,rice,80,40,40,5.62,654.34,29.26666666666667,254000.0,825000.0
andhra pradesh,rabi,maize,80,40,20,5.32,288.3,25.46,34000.0,226000.0
andhra pradesh,rabi,rice,80,40,40,5.58,288.3,25.46,192000.0,814000.0
andhra pradesh,rabi,sunflower,50,60,30,5.34,288.3,25.46,2000.0,3000.0
andhra pradesh,rabi,sesamum,30,15,30,6.6,288.3,25.46,1023.0,353.0
andhra pradesh,rabi,rice,80,40,40,5.6,288.3,25.46,193377.0,780930.0
andhra pradesh,rabi,moong,20,40,20,5.62,288.3,25.46,3859.0,996.0
andhra pradesh,rabi,maize,80,40,20,5.34,288.3,25.46,10974.0,53125.0
andhra pradesh,rabi,jowar,80,40,40,5.6,288.3,25.46,86.0,34.0
andhra pradesh,rabi,horsegram,20,60,20,5.92,288.3,25.46,824.0,398.0
andhra pradesh,rabi,ragi,50,40,20,5.58,288.3,25.46,1582.0,2973.0
andhra pradesh,kharif,sunflower,50,60,30,5.58,654.34,29.26666666666667,9922.0,8770.0
andhra pradesh,rabi,moong,20,40,20,5.44,288.3,25.46,2199.0,567.0
andhra pradesh,rabi,jowar,80,40,40,5.36,288.3,25.46,139.0,62.0
andhra pradesh,rabi,sesamum,30,15,30,6.38,288.3,25.46,2291.0,527.0
andhra pradesh,rabi,rice,80,40,40,5.5,288.3,25.46,152441.0,407231.0
andhra pradesh,rabi,ragi,50,40,20,5.54,288.3,25.46,788.0,1640.0
andhra pradesh,rabi,moong,20,40,20,5.56,288.3,25.46,6804.0,2715.0
andhra pradesh,rabi,jowar,80,40,40,5.48,288.3,25.46,529.0,294.0
andhra pradesh,rabi,horsegram,20,60,20,5.92,288.3,25.46,454.0,165.0
andhra pradesh,kharif,sunflower,50,60,30,5.54,654.34,29.26666666666667,3754.0,3239.0
andhra pradesh,kharif,sesamum,30,15,30,6.54,654.34,29.26666666666667,7368.0,1776.0
andhra pradesh,kharif,rice,80,40,40,5.6,654.34,29.26666666666667,45768.0,136695.0
andhra pradesh,kharif,ragi,50,40,20,5.48,654.34,29.26666666666667,266.0,277.0
andhra pradesh,whole year,onion,120,60,65,6.18,1037.32,28.081818181818186,35.0,459.0
andhra pradesh,kharif,moong,20,40,20,5.36,654.34,29.26666666666667,434.0,308.0
andhra pradesh,kharif,horsegram,20,60,20,6.16,654.34,29.26666666666667,2.0,1.0
andhra pradesh,kharif,cotton,120,40,20,5.38,654.34,29.26666666666667,4636.0,7663.0
andhra pradesh,whole year,onion,120,60,65,6.02,1037.32,28.081818181818186,303.0,4590.0
andhra pradesh,rabi,sesamum,30,15,30,6.42,288.3,25.46,11286.0,2596.0
andhra pradesh,rabi,rice,80,40,40,5.44,288.3,25.46,54885.0,129541.0
andhra pradesh,rabi,rapeseed,50,40,20,5.08,288.3,25.46,24.0,4.0
andhra pradesh,rabi,ragi,50,40,20,5.38,288.3,25.46,4246.0,6420.0
andhra pradesh,rabi,moong,20,40,20,5.68,288.3,25.46,5569.0,980.0
andhra pradesh,rabi,maize,80,40,20,5.38,288.3,25.46,3288.0,15917.0
andhra pradesh,rabi,jowar,80,40,40,5.68,288.3,25.46,6006.0,2306.0
andhra pradesh,kharif,maize,80,40,20,5.42,654.34,29.26666666666667,21.0,60.0
andhra pradesh,kharif,cotton,120,40,20,5.66,654.34,29.26666666666667,1700.0,2810.0
andhra pradesh,kharif,jowar,80,40,40,5.62,654.34,29.26666666666667,344.0,88.0
andhra pradesh,kharif,maize,80,40,20,5.46,654.34,29.26666666666667,302.0,858.0
andhra pradesh,rabi,horsegram,20,60,20,5.9,288.3,25.46,6525.0,2486.0
andhra pradesh,kharif,sesamum,30,15,30,6.44,654.34,29.26666666666667,11412.0,3755.0
andhra pradesh,kharif,rice,80,40,40,5.46,654.34,29.26666666666667,103372.0,134010.0
andhra pradesh,kharif,ragi,50,40,20,5.38,654.34,29.26666666666667,33856.0,35041.0
andhra pradesh,kharif,moong,20,40,20,5.34,654.34,29.26666666666667,2715.0,1928.0
andhra pradesh,kharif,maize,80,40,20,5.56,654.34,29.26666666666667,6419.0,9134.0
andhra pradesh,kharif,jowar,80,40,40,5.56,654.34,29.26666666666667,1987.0,507.0
andhra pradesh,kharif,horsegram,20,60,20,6.1,654.34,29.26666666666667,466.0,214.0
andhra pradesh,kharif,cotton,120,40,20,5.32,654.34,29.26666666666667,1197.0,1979.0
andhra pradesh,whole year,onion,120,60,65,5.86,1037.32,28.081818181818186,1404.0,27488.0
andhra pradesh,rabi,wheat,60,30,30,7.0,288.3,25.46,5.0,3.0
andhra pradesh,rabi,sesamum,30,15,30,6.52,288.3,25.46,4346.0,700.0
andhra pradesh,rabi,rice,80,40,40,5.36,288.3,25.46,1703.0,5867.0
andhra pradesh,rabi,ragi,50,40,20,5.42,288.3,25.46,1423.0,2863.0
andhra pradesh,rabi,moong,20,40,20,5.66,288.3,25.46,24544.0,7118.0
andhra pradesh,rabi,maize,80,40,20,5.5,288.3,25.46,18.0,87.0
andhra pradesh,rabi,jowar,80,40,40,5.4,288.3,25.46,170.0,77.0
andhra pradesh,rabi,horsegram,20,60,20,5.94,288.3,25.46,17923.0,4983.0
andhra pradesh,kharif,sunflower,50,60,30,5.66,654.34,29.26666666666667,78.0,68.0
andhra pradesh,kharif,sesamum,30,15,30,6.6,654.34,29.26666666666667,1945.0,469.0
andhra pradesh,kharif,rice,80,40,40,5.68,654.34,29.26666666666667,189027.0,323525.0
andhra pradesh,kharif,ragi,50,40,20,5.52,654.34,29.26666666666667,3453.0,3222.0
andhra pradesh,kharif,moong,20,40,20,5.64,654.34,29.26666666666667,150.0,107.0
andhra pradesh,rabi,maize,80,40,20,5.62,288.3,25.46,606.0,2934.0
andhra pradesh,rabi,maize,80,40,20,5.68,288.3,25.46,1155.0,8751.0
andhra pradesh,rabi,onion,120,60,65,5.94,288.3,25.46,1321.0,29893.0
